,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8
LDLRAD4-AS1,4.88794273701501e-17,3.37781953557238e-05,0.000233913065833314,0.546056122057945,6.22667501257168e-49,3.79257549034222e-06,2.14644780019994e-05,3.23217965132205e-06
CTB-151G24.1,0.000465119065587975,0.00167686988372692,0.00987750662258766,0.170413554996458,0.0721368014989789,0.968532517782883,0.901318500010969,0.590366189883122
LUZP6,0.0130379462226309,0.00956526720111765,0.000128660712683191,0.431917485855796,0.48363047112586,0.0032978954731884,0.561677673662138,0.00238126711626902
RP11-53B2.2,1.38671637658029e-05,3.48427586830543e-07,0.0287803514021339,0.554345702656963,6.3127301437669e-40,0.00255123503672056,1.20522955592704e-07,0.0014933669133324
AC024592.12,0.0370327128350146,8.5671662714671e-40,0.0305294094302655,0.320939470195398,0.234718243608488,0.017692957908366,2.74278932819917e-06,8.94783280836622e-14
FAM60CP,0.0094978235301717,0.000156796211463984,0.00195648627237828,0.00247508572891141,0.442545358616748,0.41429393051942,0.0302312473623006,0.175179847023043
AC004623.2,2.76327610889529e-07,1.38907818619865e-08,6.16329469920844e-06,0.988720274894801,0.175064017336728,0.00418271321772541,0.0600502716598447,0.00218638979618781
AC006132.1,0.0138671469825599,3.20979782670629e-10,2.1679155484264e-06,6.8672348893536e-06,4.25238588890007e-05,0.000785526376160715,0.00149349735683422,0.0129371791228061
RP11-35G9.5,5.12512309322459e-20,0.035284440089009,0.908523626398547,0.00133753092046604,0.0974221859151389,0.0434232547889537,0.0176908639474688,0.000148780968644501
LIN37,0.0240376410886723,0.000829283481112985,0.131680723473329,0.699323180690965,0.074519249482746,0.717147628358542,0.750469687578428,0.201412247686607
AL358333.1,1.39578848029986e-13,4.20995344123026e-16,2.04683750849837e-33,1.0333631416014e-08,7.00627527141745e-10,0.00741876834135834,1.71454525513721e-32,0.00394491668014054
NDUFV2P1,4.09442510116943e-06,2.50408787378614e-121,0.000990656420219103,0.266517021090495,6.08740060195978e-28,8.38027967786278e-06,0.863929063907877,1.11885061771618e-19
FKSG68,0.412825679586848,3.06079913154704e-14,0.0591898491905855,0.935757806013951,0.00850147442404417,0.182504218414184,0.984099817651502,0.000355951848935276
AC016629.8,0.0654257757144645,0.0435604884708521,0.0348052146628827,0.00557549864133935,0.000737692940708354,0.573034333225346,0.402738982606595,0.00268896771624596
FKSG48,0.283771187644688,3.86325661588281e-05,0.0496424589471787,0.939781934244378,0.0486258699641832,0.070235883589195,0.12291664584815,0.00608496265769759
AC018766.4,0.127261769214118,2.48335588129034e-11,0.82978214022123,0.738623325951489,0.2143598035423,0.00270223916616875,0.292588818188343,0.122637765240994
AC136297.1,0.276645994230097,0.0291005268624147,0.465304303359141,0.0505435810462106,0.951865505720566,0.0759612262225727,0.25656582271182,0.129667351330927
RP11-178G16.4,0.202635384836456,0.000214225837619526,0.0258902136381317,0.970060023128433,0.0235881127635723,0.0185102048303486,0.302570139966678,0.0070318495533604
CTD-2616J11.9,0.477501900543242,0.0120809289643118,0.735496251314341,0.564690023457362,0.870683473302773,0.0430726816188372,3.07610532704996e-06,0.00900688472793176
AL161784.1,6.99941040912442e-28,5.57948583675411e-13,0.000272994343656478,1.0677821439221e-06,0.0880844026258682,0.728715473228597,0.0302592616524386,3.11680754585928e-11
hsa-mir-150,0.163923039637685,5.38543928234759e-05,6.764455035318e-19,2.95802763025007e-06,0.00707524263746746,5.63002896349686e-06,0.000425917452407246,0.0933575172832779
CTC-241F20.3,0.722278196611781,1.08021038427724e-05,0.681573185273467,0.735998651214997,0.517340539466274,0.0372112508289007,0.18963236677492,0.000132704043357738
PTOV1-AS1,0.999110769878228,0.721905219087913,0.00521600458031828,0.206531273639179,0.0523638468532729,0.220171532735281,0.525862983943992,0.322006074476699
AC006129.2,0.00011082033408269,3.16741159795075e-15,2.95154043043108e-162,0.296506983690722,3.83318893863825e-06,0.0493830173346431,9.14068489687765e-66,7.74255104187919e-11
AC005253.2,0.765189032414141,7.49605279186209e-10,0.680106253548987,0.0268068955249004,0.586827354653304,0.671667201817593,0.304244227609609,0.0559736219212509
CTB-52I2.4,0.112196885335094,1.89350364610813e-22,0.0456375769091193,0.434553531473148,0.14386507051528,0.893229973810611,0.726193068332297,1.41070054315141e-08
AC005795.1,0.152086961034732,3.26443555833336e-26,0.00474928930616121,0.0231982543971782,4.68225710897527e-06,0.0691646353142787,3.74702553332127e-08,0.000246134062078935
CTC-244M17.1,7.68339710069108e-43,1.26873080989875e-05,0.258495107140841,0.00126861475773866,0.00214882373793355,0.0658995852339261,3.17946048412458e-10,3.12743370557536e-09
AL441883.1,0.361546117811502,3.83964867368912e-17,0.0328998009594779,0.698904752645147,0.0213854776002816,0.668915342892322,0.74733257698071,0.000212631307745472
NAPA-AS1,0.535924498543731,2.18595167844098e-08,0.00015208790373863,0.793573256811876,5.79808731841657e-05,0.00264615878541474,0.157583829532955,0.819441483570324
AC004466.1,0.841807828841045,0.001228883088353,4.98659537801737e-09,0.0948654941477535,0.00158463967586043,0.113203804125754,4.30350345745164e-06,0.00792712374610673
AC104534.3,0.0223847508507579,6.43987818267611e-07,0.647366946475881,0.464003896058408,0.604290754570661,0.407844645948685,0.212047346436223,0.197899368545994
RP11-369G6.2,0.117217129599197,3.72524255189643e-07,0.0408850781007388,0.0119952764313742,0.0605227442124346,0.420027720366288,0.0162920903840906,0.517720483427057
PCGF7P,0.0255785068282742,0.00446565280415441,7.27163918400961e-05,0.211619174224936,0.0402035383073944,0.447887492321692,0.0011283667324768,0.185486458512359
CTC-444N24.11,0.937831901364729,1.6138411638326e-09,2.00821442951114e-06,0.127420067524833,0.665107431013454,0.230850070127989,0.18866405410151,0.0596904606890162
AC137932.1,0.00742608736380069,0.00190854641318092,0.00185761213319086,1.89991383543301e-10,0.581571734908046,0.29157202400284,0.416923682667377,0.159219919154985
RP11-379K17.12,0.682799899281658,9.20717163575917e-06,2.72309502485306e-07,0.00874743281609506,0.58044739620084,0.435096130829752,0.129091659818154,0.497331549816363
EEF1A1P7,1.01897936019464e-06,1.94054424630603e-24,6.92582970982022e-07,0.74629513587816,0.576137260942826,7.84699264801208e-10,0.375622879211787,0.00011543310089196
RP11-434D12.1,0.725308744867969,5.23728407202173e-12,0.0367023224566093,0.0729518987730262,0.156443708137205,0.962869861303827,0.487050533455868,0.234227382599748
AC006547.15,0.0808637314473005,1.14604132554667e-10,0.75489783568826,0.583249980693749,0.0981956880196712,0.300156484071824,5.48482273347493e-05,0.0570840713743535
AL035252.1,3.07544888389989e-05,2.23943870008921e-13,1.48845137887055e-13,0.0178011937459486,0.459693790534331,0.0307232039391168,2.19393909712558e-11,0.979574074824569
CTD-3222D19.11,0.109816386075353,0.00241803921344838,0.00661206406023012,0.0304296912436202,0.632207677681521,0.442101828916922,0.053381670837414,0.0273262624378317
AC119673.1,0.323126514161978,8.03145851119055e-08,4.73849605804457e-23,0.14819735500734,0.287681491558478,0.595678409409957,3.1053446101012e-14,0.440245662011419
AC006129.1,0.0445520343762819,3.92138647186753e-22,1.71909673730202e-29,0.000202043131478879,0.0269429506023678,0.000657427250432445,7.66242078487356e-36,1.68129270136039e-17
CTD-2017D11.1,0.988465201711959,0.000253131690050908,0.000852045810768616,0.00133665307823033,0.577690629095315,3.8402302556588e-06,0.112880791345991,0.957881849889747
AC008443.1,0.0373322954753152,0.00081954057470827,0.000876449036988258,0.0882557452056668,0.400132231042043,0.56103896851612,0.000510054850632178,0.688202188975396
CTD-3214H19.4,0.0660158356790147,0.0470369556557508,0.0034417990298937,0.220043104128478,0.261264123554243,0.616827984720596,0.164644815237176,0.322160424494682
AC013449.1,0.630191679460487,1.48861166561011e-08,0.000110693940463952,0.451254676195646,0.00340662440336425,0.931708239938716,6.54678232825604e-05,0.00797323924495152
CTD-2626G11.2,5.01332196862915e-05,0.00124247689666368,0.034293520069136,0.265462662494812,0.58564939727813,0.572565218386109,0.0919804403864902,0.0032172778345728
AL022328.1,0.00954693725391426,0.010390251803209,4.63189839891335e-101,7.72646730842519e-18,0.00223785031039053,1.81251329039504e-05,2.65888918221364e-43,1.6954283740988e-18
AC104841.2,0.0121304200334493,1.65149949537831e-07,0.461523167426609,0.0121227499321318,0.913275905006078,0.036867859686234,0.699985462132952,0.5097664169984
CTD-3138B18.5,0.570761548724629,0.015744585656926,0.00306126017196562,0.157284978482439,0.127215340161364,0.00323312493534248,0.0864437316716509,0.49491735107608
CTD-2545M3.8,0.00322032665466476,0.0644172486245573,2.0583951136546e-46,0.106446136392437,0.0514073124103589,0.437481029679088,2.94678568362204e-20,0.130825292849543
RP11-277L2.4,5.26371930269339e-06,2.0065543214989e-22,9.74681490733586e-41,5.97734696218607e-09,9.14643788314772e-30,0.00481076262113178,9.29750878630834e-09,1.74511077496069e-05
AC005339.2,0.00280294093760379,0.00313773258759737,0.804535468098603,0.128941876431255,0.420794613196724,0.627739889506146,0.394635002351452,0.0142435424394535
AC007228.9,0.268175568380904,4.3328567574791e-07,0.0148961390248997,8.31050694900234e-07,0.838752568654672,0.565911601709574,0.739888690167018,0.00284443029483028
RP1-283E3.8,0.0785538388479917,9.41422597316865e-09,8.67747271027773e-20,1.09275470933708e-08,0.0280217415807533,0.192359279227967,0.0180623903482569,0.236913222492787
CTB-61M7.2,1.01323544321922e-08,1.21728540573955e-14,7.07381069750757e-196,3.98120087658998e-06,9.22883446969577e-14,1.81580201492078e-06,5.71077276386577e-41,9.67867433974684e-14
CTD-2583A14.10,0.000214193412907727,2.72452557387407e-09,0.0022612314983309,0.391827749272352,0.594271143216188,0.927587032924927,0.15404202480145,0.00324481181590364
MGC2752,0.0161252296699482,8.10591344006065e-05,0.00156237548857516,0.436179672963045,0.328715728122573,0.344376857575859,0.0423705652918483,0.00614672232509967
CTC-429P9.4,0.9656771708774,4.08312938722507e-10,0.229617208388961,0.00030116644699603,0.472036717279752,0.086864837959069,0.0258640525288269,9.81452446091952e-05
CTD-2587H19.1,0.247843961309557,0.000575008307830526,3.64707499811797e-23,8.69441591036715e-24,4.43654389662542e-06,0.184017678867419,1.3266244375754e-22,0.0553879459555466
AC018867.2,0.463206532062826,0.0392394560805526,0.0279772477209285,0.00383237831755978,0.0963204977399993,0.639704681669854,0.942266510950291,0.0523098452971201
AC132872.2,0.0413924632715226,2.3895415386679e-06,0.144076682958061,0.0552876221008087,0.621124783022459,0.0309116180003251,0.546518439677218,0.563384602385194
CTD-2545M3.2,0.0673960859597094,0.00176915673266094,0.000290203095998403,0.106642950410852,0.979196061977366,0.114200966061639,0.578494668966396,0.649997822066838
CTD-2207O23.3,1.45590412582244e-14,0.00398487833400096,0.158215360394404,0.740355440357993,0.817820787658071,0.219377110189733,0.209278137447643,0.000729880413368669
A1BG-AS1,0.232355902181985,0.0153511182168036,0.00547254806639709,0.00113600499562909,0.429383446225716,0.0885755834119759,0.682414492537323,0.113839547581798
RP11-34P13.15,0.509340084739987,0.000368934860148442,2.99758969023674e-25,0.0300219531097331,0.034173067378443,0.617397859109189,6.69556736214326e-05,0.00505830138716073
AC026806.2,6.09430155228585e-05,2.77067844008894e-13,1.11754291572099e-11,0.982113399524826,0.574397047206436,0.906261416127546,2.5943986262149e-09,0.0864352393074957
AC005253.4,0.18962663670674,7.20628402475666e-09,0.351125006306306,0.150467212228934,0.367146717481595,0.841889869138571,0.983738939816606,0.0479550123863391
MTRNR2L12,4.08779347299877e-29,6.58444756716561e-272,0.118685560814082,1.63508799501478e-15,0.0130864277602701,1.11382125924897e-13,0.256870217314637,7.76622190427584e-11
CTC-429P9.3,0.0195269812816872,0.000145678395534277,0.0265463033261595,0.00307505943678253,0.213972661987324,9.55714109758777e-06,0.183755950841409,0.000108957709679015
CTD-2245F17.3,8.70030811859004e-08,0.204614240521527,0.556037120906792,0.977733768945817,0.400497929610717,0.878265679069203,0.407650238322368,0.000104527181369543
AC006449.1,0.040351282055533,1.26747532346255e-12,3.47164593968954e-16,0.0297833437517644,3.389090855544e-10,0.00444971133015954,0.00836027076773516,0.0398169185852206
HNRNPA1P52,0.363150610640984,0.000328226789438753,0.00614329622200616,0.235867924588025,0.362966394338028,0.97603903042883,0.0484815380825895,0.393662059394508
AC004447.2,0.504475982385485,9.41459191260641e-15,0.00178225683754389,0.820545145363835,0.783598377534368,0.660525649239822,0.0112707222970339,0.447137718585358
AC007192.6,2.78617099940736e-08,2.33712554030884e-12,0.00410171134359582,7.11472947479061e-12,0.293752352866046,0.542251706837197,0.31879591661436,0.000307136190063723
AC007193.8,2.53872882256577e-05,0.0543051366448987,0.00316800002073963,0.215731845978858,0.267947446926439,0.0723372544733188,2.35484868462688e-11,0.309174810745292
CTD-3193O13.10,0.523021914995164,0.000609560943000571,0.0615478874884964,0.25246997186612,0.0380715301901898,0.0960694384672044,0.129902398001046,0.344779654024602
CTB-25J19.9,0.462984591134039,3.81209082284997e-08,0.00114341190644568,0.883609408564471,0.323783232907836,0.179193558785476,2.74193458997833e-05,5.76391200275893e-05
AC006942.4,0.567912114244396,1.42194448237635e-05,0.000340706912361069,3.99784645942133e-06,0.277421807852025,0.516882154526919,0.202300418027928,0.0115366166394277
AC008964.1,8.17335114830166e-119,1.01384600226081e-31,0.00457747599560159,0.108075854688494,0.0620550679905194,7.20244150014131e-08,4.67032111364861e-13,1.67387607251574e-08
LINC00528,0.153794377684242,0.000211315404035841,2.26062218584707e-16,0.442570385021632,0.00823106510439982,0.00203081050313711,0.0226857100548767,0.0675776037586477
RP11-345P4.6,0.7810298862297,0.000649501209773445,0.000269036456217043,0.37482896625657,0.52222261230194,0.779267081185671,0.415369471691935,0.513663259070026
CTD-2192J16.22,1.52723363320776e-12,8.38022608387595e-16,2.04397812009373e-92,4.38853114693656e-33,1.42687567919563e-07,2.16832322718059e-05,1.45367388450874e-84,2.46422472304139e-09
CTD-2231E14.8,0.2615484501857,1.04671009698422e-89,5.25580264635918e-05,0.00045158059598089,0.0002326156380769,0.0118250581057122,5.31005059420795e-05,2.01429819839943e-07
CTB-12A17.3,1.88806246910411e-17,9.40466472466249e-10,5.48079942856844e-14,3.75081418914329e-14,7.4426825125032e-18,0.289320532446621,9.9452601064083e-28,0.00841203175081448
ZSCAN16-AS1,0.765958730915194,4.98956025465046e-17,0.52696272432533,6.60212754412393e-05,0.0051818839505339,0.745588687245201,0.761558650156568,0.111270707096364
AL591479.1,0.000148852272097405,0.65244301753533,0.0457467807270703,0.987641733777523,0.233015863288312,0.293869864384907,0.812650878031075,0.430299065594439
ZNF587B,1.83023132889378e-06,4.05393875076899e-06,0.0170118475745042,0.023688200962425,0.0665989221628893,0.304099423187147,0.381157676580586,0.106826725233858
AC018766.5,0.000159284595267774,3.42908028412854e-09,0.0029574717677996,0.493700272189357,0.797856169400876,0.0902525839989061,0.114817027879015,0.0671539380422078
CTB-50E14.5,0.00322476007306885,9.90688640523138e-43,2.85007439617133e-45,0.116375126163631,0.016573246036113,1.46355134140864e-06,1.90659582093262e-20,4.04091396477724e-14
ITGB1P1,4.04460544914839e-20,5.04773163364632e-27,0.0188568099322659,2.0636833363148e-12,7.98403887226824e-06,0.13293750107227,0.484518428530135,5.07956522398095e-05
SPIB,0,3.49865105705138e-18,1.08923460281765e-10,5.02957057623102e-275,7.17923198981111e-59,6.11950574255695e-45,9.91522402777307e-104,1.43634306310862e-159
CTB-60E11.4,0.0036036064699725,0.00119808202794935,0.317684774669244,3.49472106066564e-09,9.28689269288567e-05,0.00284421164591028,0.247001714229563,0.0315182561922252
CTC-429P9.1,0.000190993634106976,1.37826206164892e-15,0.628741270479421,0.148659607866684,0.522604196389134,0.475506227175749,0.0872965212163655,0.0175113825449481
CTD-3131K8.2,0.105712565154363,0.160432137198907,8.86548539443851e-07,3.92339378239586e-06,0.0169182956513308,0.461660726341054,0.812579877241406,0.107245966781552
CTD-3148I10.9,0.0029982541178679,2.25981550823817e-12,0.00256399402570153,0.000246979316024995,0.413895648172188,0.000124554190111844,0.269377284878499,0.00331057948963621
CTC-360G5.9,0.00477855916804002,1.35003428416945e-05,0.000267933719681002,0.121754670636339,0.0298420754812572,0.0272987215230656,0.0957432514644574,5.83500975776221e-08
RP11-353N4.6,0.000175739862211405,2.70245380517939e-28,1.27454390299091e-21,2.46041019202865e-33,1.19049452903727e-09,0.00926824667072069,1.96594091873963e-15,1.68372514515668e-30
CTD-2192J16.24,0.0295931798350863,1.8375297153923e-13,0.00537607503072071,0.15052650340798,0.35262792965163,0.0249277858785291,0.0767337752922527,0.000526892024728644
AL354808.2,0.353802788803015,0.115992151850615,0.274372936050864,0.559569895210104,0.818558480964553,0.779693703745182,0.226534422233332,0.185265728328924
AC005523.2,0.821093128520539,9.71369496297027e-10,0.674373909333276,0.0986398793710855,0.338761693275316,0.0230320254597308,0.600090624459676,0.961351816248449
