,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11
MYLIP,0.850343488759449,0.236648741456597,0.361276232837813,0.0261542714658127,0.472152536352661,0.154022786890884,0.0627508154473794,0.847546400097782,0.674924352345226,0.118947887739003,0.00018054213680903
E2F2,0.101248553250085,0.194387511064868,0.021800107212235,2.26454337668284e-05,0.777201972254711,0.287294498929842,6.72205010765879e-16,1.69428439552121e-13,0.544264913789679,0.0812766692960139,0.00252074085049717
PSMB1,0.176641087474975,0.1028985459853,0.69388698566721,0.0972865225154904,0.0552788511980797,0.875327302926915,0.114237656833388,0.0307207830825529,0.305534111746364,0.00456274523616549,1.90085147821275e-23
JARID2,0.827540326695374,0.321512695198991,6.76987522583585e-06,0.747230088238014,6.15895536890185e-05,0.0319828354825826,0.0669582818444681,0.613731661651999,0.0695756319974189,0.0688486189328315,2.78921715256843e-07
CDK11A,0.492598508846384,0.0099978671170386,0.229757789334587,0.100299658569005,0.00193999834235242,0.286007400885144,0.0385700745729005,0.109069781570639,0.0165606959295359,0.580830760410432,7.95989156098369e-15
NADK,0.0579494861772801,0.0249413393890045,0.00619482992914125,0.143747578448722,0.205074025709173,2.21600287955416e-13,0.000200042456526717,2.74434171352833e-06,0.0172851771143933,0.923212701622969,0.00155342933522812
DLEC1,0.277638020804887,0.190885384271012,0.926800373938921,0.580695027554949,0.077719934586399,0.0856578517369229,0.588589291956726,0.181457677268326,0.250802799413434,0.617841786176655,9.97498287743714e-06
CYTH3,0.0105900215028638,0.695698021785205,0.946384360045447,0.0870048405098973,0.0165236724483087,0.188991400323663,0.018511416321413,0.349679177218896,8.42823833984798e-05,0.240742726029826,0.0165841977425739
ADAM22,0.191855746467192,0.601931705686223,0.0117780894116081,0.0464614365618306,0.435188374186628,0.298197178350136,0.0634779443228461,0.877446327131343,0.209831143814113,0.695799232494602,0.012064168182294
SYPL1,1.13105632024194e-16,0.276256429363979,0.0723960450954125,0.015676557575549,0.427386084419107,0.0526399583105251,8.44866876326743e-05,0.023499717452183,0.567623889751739,0.104896502514371,2.9626797340404e-15
CYB561,2.76630596535109e-05,0.0224236851317687,0.0530814360932253,0.000147218560723189,0.0201836090517962,5.79274653864952e-06,1.3723901285386e-07,0.0643935527605463,0.0262596265279623,0.237728184806621,2.9504332122058e-14
SPAG9,0.693200073022435,0.482234342479872,0.826615076994191,0.1854320614653,0.109652700252277,0.0111676190793812,0.450732687850466,0.471897837142632,0.549846711364808,0.756668611062132,0.035614300383427
CELSR3,0.861308841720441,0.952754350673701,0.230568238134088,0.0317467250384199,0.00456227668281639,0.0398975100762844,0.102856685131895,0.348262080849421,0.229203793607753,0.141446808425629,0.308008679369978
AASS,0.0539121631451538,0.317847294745115,0.588324353239165,0.387818604248855,0.386403777797165,0.375410638936476,0.310248575265993,0.670148492926591,0.534820743433154,0.552237339374461,0.081434172011944
SS18L2,0.787035757891112,0.98277662539213,0.181049582171501,0.00423115056216508,0.0425148077997417,0.00430732651495126,6.61237191042532e-08,7.7924097231057e-06,0.0214887369899743,0.041794198045578,3.37486108002003e-31
MPND,0.201099240845433,0.291938173534458,0.0670376267082655,0.592506116942664,0.0447705736436861,0.550019521162409,0.930101639394693,0.800103094814433,0.412627045420325,0.127769118422024,0.368072204056192
MGST1,0.100029628858772,0.271245103525535,0.0497623341931186,0.0012133256020578,0.141709982768374,3.84728390082943e-13,1.3621627547242e-06,5.72325542620396e-05,0.231143784390251,0.0518506012582826,3.54150228470577e-05
CRY1,0.000270082655628479,0.648608593036347,0.228588324567884,0.0477138257479077,0.0594993740935926,0.000139992683076657,0.209548955955912,0.042404766104312,0.000859076278310924,0.83063287915568,1.17745239996315e-07
ST3GAL1,0.909622472005341,0.021524201017515,0.652565100130733,0.200317489134801,0.103289271424868,1.81980522639526e-05,0.0466352874354173,0.313473800107034,0.0263030302733293,0.326842627508274,5.60975802985926e-22
MMP25,0.0694598060609992,0.553914053134125,0.780638596804166,0.785391786794673,0.495826353216015,0.153924932689821,0.629695758635494,0.873661208609825,0.294317106460604,0.205734743341378,0.00953651345758073
IL32,1.92396540248661e-41,1.22508925097354e-09,3.0472470409626e-23,2.66762937092621e-26,1.68669314205095e-10,3.04966525122743e-71,1.37044375321774e-33,8.86537230935798e-17,0.008534768677098,4.33901575758133e-13,5.89067204770565e-56
PKD1,0.440675506139742,0.295270818202875,0.838963050797254,0.637248633036018,0.795787473463818,0.056019128824742,0.654050883013965,0.511323583938725,0.0739219825242621,0.725707568941294,1.25761762163934e-05
MED24,0.99346397721412,0.0709876061260342,0.298697795064872,0.195175991051197,0.949796902154118,0.0415450197194479,0.340824042172675,0.328859858342684,0.83174594754059,0.249520861157911,1.08277428054659e-11
RHOBTB2,0.00128968635063712,0.54724810031866,0.304774481166113,0.65771917885426,0.0105816419664855,0.859284909805245,0.972139954557511,0.430820905445487,0.192790723306136,0.0056409585047417,0.00137716538601351
HEATR5B,0.00246441716622145,0.99150708292626,0.133449213972508,0.0305666875122751,0.00522125199824493,3.76474740334042e-07,0.196500131915704,0.0804076215716704,0.349557243836789,0.776186269706016,6.09500285799614e-07
SEC62,0.0338063896877665,0.033354819989347,0.868036033714777,0.00752404741499013,0.332203152523114,0.0130572163895382,0.000831218076985007,0.000290232401258107,0.014356177980578,0.205776932471792,2.88702410325217e-17
RPS20,7.70291553167506e-09,7.47313273033335e-09,0.0801588016181657,0.464137951312131,0.0025597107649666,0.0567790853432378,0.873733307952546,0.751984649907866,0.0486303441259755,0.890762962692119,1.23082446685351e-109
CSDE1,0.0179277004148501,0.394567968962792,0.744736284829532,0.361517930998881,0.0292141010605504,0.126344023403788,0.606378254436579,0.839064197196274,0.546598902596438,0.976337366633103,4.16015707996188e-16
UBE3C,0.346214748380003,0.538306352399685,0.133239315756915,0.344955530055057,0.654332633904692,0.236465616957996,0.326153134405665,0.538084598054339,0.955041573867419,0.00359498199779054,0.0501904262734742
REV3L,0.547245120240749,0.17410170976092,0.350595198382387,0.0293460997957551,0.431968380058742,0.279402384724089,0.00121208242105818,0.0703880689785455,0.0198230852179261,0.945570161891223,0.001247658689315
TENM1,0.000578633190566639,0.699720242206636,0.0105750919307996,2.52977959581211e-05,0.361094608850754,0.000144511028153337,6.03891622292718e-12,0.0326409867191333,0.57327199117865,0.0107700346258092,3.28018290889634e-05
FAM76A,0.0184003591485297,0.0655317649034751,0.372874247515971,0.841707936282599,0.125937623917183,0.213156836721615,0.230326894373856,0.101137990159953,0.699805038615307,0.126856975748498,2.09274755722072e-10
TRAF3IP3,0.390577600199486,0.0553781666475184,3.18563144158387e-10,2.17742091274955e-06,0.866739963425685,4.31688286894523e-07,1.07681240770861e-15,4.88979077290451e-05,0.583847071330443,0.0125748250967475,9.66436178391037e-22
POMT2,0.154468142009495,0.207876254833738,0.918269985268765,0.930264902247014,0.953767257526058,0.761202575262429,0.850735391601763,0.254278913175608,0.208253938873102,0.508993502412361,0.434237516762372
VTA1,0.0456836829384985,0.29242327311259,0.000267129601342459,0.878509000297259,0.937266986499607,0.154594260153543,0.945955330340463,0.328127236817865,0.848122926558066,0.12610990029208,2.69655286948346e-07
BAZ1B,0.250420221914228,0.153507723827934,0.825875503210573,0.00164400850576485,0.337098628443231,0.17846295936253,0.000154147552571084,0.0348779740381116,0.762267445232538,0.0438887306316774,0.000583289502054392
RANBP9,0.727713541209142,0.847777835263559,0.312922610637479,0.759099556287701,0.544997721156849,0.163200523114332,0.236510539364112,0.28617193525314,0.697645948529882,0.227525897900807,0.0628320943008558
ETV7,0.224709591338084,0.0707154126848305,5.52518656934511e-11,0.0799059383775803,0.00456155626255926,3.00959716915676e-07,3.94203837768605e-05,0.00272113492916204,0.127287080803862,0.263476673067023,0.00212736465380222
SPRTN,0.664748606887597,0.810698839459569,0.322740504745589,0.0962745588168365,0.818777391698224,0.466339566153872,0.0459016690328043,0.139136453976004,0.749250036490556,0.448609689137541,0.000712023508273413
METTL13,0.502546316634082,0.521923032833392,0.278728188031561,0.0151128855220852,0.321864293346304,0.252026254014923,0.0017864976749676,0.320983467343336,0.0513166645732989,0.961940073719533,0.000933148786707158
DYRK4,0.139141510440399,0.330426068250478,0.889467760035481,0.6753839888858,0.0179019445032623,0.0063268261926575,0.0241469167267855,0.0161337957090208,0.366106073199512,0.649539698283637,4.52296080379232e-11
ZNF207,0.00291024960148273,0.316969139847854,0.672577324618962,0.0523944883532625,0.29625876225473,0.23283701173921,0.136764714148658,0.22012814346204,0.525073197343151,0.328985620863691,3.02603473794514e-20
UQCRC1,0.111291163479823,0.000226007092052945,0.000579754153535572,0.0449778076623643,0.00897263532584863,0.0472448268193936,0.246151782298222,0.833004677567578,0.0518075560729622,0.731483159615104,3.39356265021435e-23
STARD3NL,0.212075280606529,0.0273855432505307,0.00372836425662453,0.785357401461202,0.824063610108162,0.392488268127298,0.693344668049127,0.256255348619134,0.449760937437014,0.0328741829012784,7.09900767846475e-10
CD9,0.0250062348596486,0.361227972995407,6.16373814534009e-06,0.00423138581277118,0.889272562200171,0.133961990199142,1.00282329408972e-17,5.94027399179009e-11,0.177120504084768,0.64771750450745,1.03142415763796e-10
NCAPD2,0.8431382847445,0.960712813426379,0.0629632788776873,2.26532638019268e-10,0.0793903193394621,2.47888352020494e-05,1.05325754542882e-20,4.24231929887473e-16,0.698644912107773,0.590176064322886,3.34994488064754e-05
IFFO1,0.152484356437836,0.905329484849371,0.620501447619737,0.0584696773489405,0.807913147882569,0.0849431056406734,0.00376253340256243,0.749436506114452,0.00962492105736872,0.111784064498316,8.96221711465343e-07
GIPR,0.00150752148584236,0.057143421864294,0.547922030771837,0.384107939603792,0.118026809005114,0.0604040244762576,0.0127519481204813,0.221725263118669,0.568404757338521,3.42752384259402e-06,7.57141366703614e-13
PHF7,0.946691820473347,0.0857893111167929,0.0662495547946858,0.668920131810742,0.573162722471729,0.564237268203717,0.244461271533006,0.858389564991856,0.915007481158767,0.650299186607862,0.0582829610264636
NISCH,0.433301803762295,0.779757208769552,0.879261993780858,0.425707313984559,0.157622170733307,0.00534010154752929,0.508957828477612,0.102161965069609,0.0169950148305361,0.35156943097384,3.33560987375371e-09
STAB1,0.336923450829484,0.260671927707585,0.0450165147742253,1.94975470380037e-06,0.0593097235516112,0.290763298104805,9.19373879781895e-26,1.42720209053224e-12,0.125887935929319,0.14925722980632,0.496158645737216
FUZ,0.0211950909222781,0.0780163870058796,0.468229328099224,0.752612836131818,0.120086518769513,2.02873640524831e-12,0.251225802151776,0.205364791557261,0.186065252234341,0.02246470381578,6.93426137426321e-08
IDS,0.0011082113581226,0.819499428547826,0.0014715976171224,0.429709334414604,0.000340528788566334,0.0237006807045244,0.855554042162007,0.826079656944015,0.458091802006212,0.307789650779764,1.86959117607179e-20
ZNF200,0.495015804179693,0.230701851559345,0.612377598079359,0.632926564192048,0.35122621330959,0.274865103607137,0.0165877946091725,0.00386751683647328,0.83336425208281,0.736913931099586,0.00974932412240814
CD4,3.95254543030718e-13,2.21290903184298e-10,1.54675791108757e-24,1.77735222418631e-53,5.14771604277385e-25,7.99927363968993e-48,4.34341689700113e-18,0.00429981030370226,0.450437548227558,0.448355125864094,6.29831124854253e-37
LRRC23,0.185877011369795,0.0930911202578139,0.523654715257622,0.984541111911183,0.0194600276976358,0.100931963406047,0.272291102162096,0.0117679045272195,0.662262759513534,0.542469128641892,0.00710609391620851
BTK,1.34597729114369e-25,4.07606537981702e-05,1.62706531118623e-10,3.91656445453253e-19,1.01125096096811e-05,5.78514180579858e-24,5.9722349095533e-26,6.836751806962e-18,2.92879197230425e-05,1.53418744592055e-09,2.18312455018236e-15
HFE,0.233187985510514,0.237047687503956,0.218669112590874,0.000168596790684424,0.438044554487945,0.249082201427234,0.00281955349989496,0.0377246464161171,0.237500409468948,0.0686122713032961,0.000385451606776493
SCMH1,0.130965900385573,0.872356488544803,0.00628163808191784,0.995372677425536,0.870299707426048,0.000687231566853032,0.0577908033963965,0.234332214250301,0.240332318713306,0.257766003846898,0.0452893456816879
FYN,1.30032956676741e-19,0.0166551145830691,4.38225837671583e-10,5.72169010081357e-29,1.08926412039911e-08,9.24836219896177e-20,3.56827253982482e-31,1.03948814978977e-11,2.4833432433935e-07,3.84469748955643e-11,8.14352998053198e-46
HIVEP2,8.55919071374887e-06,0.0287540969132252,0.0191221712269017,0.876273637671617,0.563046812408407,0.152426705435449,0.00207637456109673,0.230965055472408,0.0425135548276096,0.00135347804913527,3.7043907276264e-06
TCEB3,0.151140318604607,0.230098596499205,0.328938192777379,0.118580523402327,0.712613971055732,0.016714136062426,0.031861451099466,0.369074074494469,0.319088414701879,0.0376751549896004,7.71201992548454e-07
LYPLA2,0.00790379453339374,0.463152869588408,0.000495129657794229,0.397634692610752,0.944513058188544,0.00152416407045401,0.142542207499561,0.192690964294213,0.184371356278365,0.10409438049564,3.00649909052831e-10
CLCN6,1.51027398548427e-10,0.19108090249453,0.546266729062844,0.128090370458056,0.0105656800205355,0.506117055611832,0.00536792787816787,0.000874747003543085,0.0725723050790689,0.496091277586341,0.185851593570479
MRC2,0.670868604408115,0.0375066747869972,0.605700857232298,0.00103494879050819,0.609470449637242,0.058328596638962,7.98111654123926e-15,6.43109746124038e-06,0.646483947264374,0.962580834159218,0.00207451199344239
NME2,0.197454691367066,0.0829505709621177,0.299587305405217,0.365307138835212,0.00364627498386562,0.268431556555155,0.0492582112985164,0.0595700530016247,0.224382244005466,0.626303665680599,2.54723678341551e-07
BTBD7,0.358562182887735,0.709903640118288,0.35259544429122,0.828738436923228,0.0126001270497713,0.150869249822886,0.209783370810364,0.0548727120997769,0.62288145659479,0.771601916017223,1.57848457516598e-07
APBA3,0.300673860427645,0.99901379487842,0.0125310725045736,0.422502832092736,0.0575499561742238,0.349598123100459,0.00252745398585342,0.0364996756763857,0.683995139469749,0.432994957944422,0.00103832998228828
MKS1,0.948159666856117,0.462629861036753,0.82106806055337,0.13897735030281,0.693285311755969,0.698070667893451,0.303634063858886,0.925598503872421,0.0153380886360971,0.5399783497451,0.142555873564974
ABHD5,0.353557772520748,0.972333717727556,0.463216238822169,0.440347962826987,0.134397071216649,0.0639086521751018,0.511772275501256,0.892792865375638,0.260676194299167,0.901670433226736,5.1364176128115e-08
KAL1,0.307860725297242,0.46589563268195,0.219416763743176,0.00483395525183062,0.0151511555145692,0.152824651272889,3.15447051912859e-05,0.0158535694867333,0.466395538874528,0.0346317907177216,0.0065347735019101
AKAP8L,0.775002925492813,0.0557055217850945,0.861317675240231,0.978932506086666,0.0863933017777589,0.344898153623143,0.714769227012773,0.399632717202853,0.828472752363732,0.78515510690694,0.00211054538967521
MBTD1,0.444683354832834,0.0703311744973101,0.838497578299614,0.680145517312826,0.00811445959195629,0.624403138988584,0.106222389347388,0.141482577331783,0.272501089331456,0.654811764855181,0.00016662154012649
UTP18,0.105001315565578,0.133762837356441,0.887882168452385,0.0908886590944835,0.0812551496562904,0.340284001568336,0.0599126544047021,0.868268329437599,0.0229660709797068,0.187822326789759,3.26995172465128e-05
RNF216,0.231673398220232,0.358293171395757,0.188022265454467,0.559493937818454,0.443365583661126,0.417634417036707,0.410898738792032,0.966217626037251,0.718789894144331,0.0298930432719684,1.64619238186127e-09
